0,0.3617021276595745,0.0,0.23893805309734514
1,0.8487394957983193,0.3824884792626728,0.8382978723404255
1,0.5225225225225225,0.06043956043956044,0.350253807106599
0,0.43564356435643564,0.0,0.26540284360189575
0,0.37962962962962965,0.0,0.22413793103448276
0,0.5045045045045045,0.0,0.31640625
1,0.65,0.1907514450867052,0.5191489361702127
0,0.39603960396039606,0.0,0.2857142857142857
0,0.37362637362637363,0.0,0.24873096446700507
1,0.978021978021978,0.7446808510638298,0.9013157894736842
1,0.9239130434782609,0.45323741007194246,0.8838709677419355
1,0.9803921568627451,0.503030303030303,0.8253968253968254
1,0.7821782178217822,0.23636363636363636,0.4606741573033708
0,0.4,0.0,0.34210526315789475
0,0.4057971014492754,0.0,0.29473684210526313
1,0.7878787878787878,0.6296296296296297,0.7934782608695652
0,0.4418604651162791,0.0,0.35443037974683544
1,1.0,0.9540229885057471,1.0
1,0.4909090909090909,0.0,0.375
1,0.5727272727272728,0.05339805825242718,0.4343891402714932
1,0.5833333333333334,0.29515418502202645,0.4940239043824701
0,0.30526315789473685,0.0,0.2647058823529412
1,0.6796875,0.04741379310344827,0.5275590551181102
1,0.5698924731182796,0.08695652173913043,0.47368421052631576
1,0.7388535031847133,0.4421768707482993,0.6178343949044586
1,0.6535433070866141,0.057971014492753624,0.55
1,0.5522388059701493,0.27309236947791166,0.4146341463414634
1,0.65625,0.0,0.357487922705314
0,0.3007518796992481,0.0,0.17770034843205576
1,0.5303030303030303,0.058823529411764705,0.4696969696969697
1,0.8604651162790697,0.4222222222222222,0.8156862745098039
1,0.625,0.323943661971831,0.46285714285714286
0,0.43089430894308944,0.0,0.26905829596412556
0,0.34615384615384615,0.0,0.19230769230769232
0,0.3826086956521739,0.0,0.2863636363636364
1,0.7631578947368421,0.5948717948717949,0.6872037914691943
0,0.4946236559139785,0.0,0.36363636363636365
0,0.36082474226804123,0.0,0.2697095435684647
1,0.6081081081081081,0.14207650273224043,0.3819444444444444
1,0.6761904761904762,0.014925373134328358,0.3644859813084112
1,0.8044692737430168,0.24464831804281345,0.5802816901408451
1,0.9069767441860465,0.21232876712328766,0.7797619047619048
1,0.32432432432432434,0.0,0.2627118644067797
0,0.4157303370786517,0.0,0.25146198830409355
0,0.5151515151515151,0.0,0.2864864864864865
0,0.45054945054945056,0.005291005291005291,0.2660098522167488
0,0.4596774193548387,0.0,0.250996015936255
0,0.32456140350877194,0.0,0.2146118721461187
0,0.31543624161073824,0.0,0.25236593059936907
1,0.5398230088495575,0.024752475247524754,0.30973451327433627
1,0.5176470588235295,0.13821138211382114,0.5144927536231884
1,1.0,0.8015873015873016,0.8958333333333334
1,0.9871794871794872,0.8608695652173913,0.9927007299270073
0,0.42592592592592593,0.0,0.3081081081081081
0,0.38461538461538464,0.0,0.2909090909090909
1,0.7708333333333334,0.0,0.6612903225806451
1,0.9076923076923077,0.2087912087912088,0.8365384615384616
0,0.3671875,0.0,0.2465753424657534
1,0.6842105263157895,0.2736318407960199,0.6727272727272727
1,0.782608695652174,0.22727272727272727,0.7787234042553192
1,0.9551282051282052,0.8492307692307692,0.9215686274509803
0,0.3611111111111111,0.0,0.2708333333333333
1,0.7130434782608696,0.03608247422680412,0.5024630541871922
1,0.39473684210526316,0.0,0.27710843373493976
0,0.2764227642276423,0.0,0.25333333333333335
1,0.7938931297709924,0.27350427350427353,0.6547619047619048
1,0.5555555555555556,0.0,0.2714285714285714
1,0.990909090909091,0.8058252427184466,0.8366533864541833
1,0.5053763440860215,0.2233502538071066,0.3256880733944954
0,0.24427480916030533,0.0,0.2009132420091324
